Subject,Subj/Trial Number,TestTrialNum,Stimuli,idRespTime,ItemRecognResp,SourceSizeResp,SourceLocResp,ItemStatus,OldNewItemResp,ItemRecogStatus,SourceEncodingSize,SourceEncodingLoc,SourceConfidence_absSum,SourceCorrect
P24,P24_104,104,bell,1.049254004,New,,,lure,old,CorrectRej,,,,
P24,P24_105,105,toast,1.296016977,New,,,lure,old,CorrectRej,,,,
P24,P24_106,106,moss,1.799078089,New,,,target,new,Miss,large,lower,,
P24,P24_107,107,hail,1.799076278,New,,,lure,old,CorrectRej,,,,
P24,P24_108,108,seal,1.291020426,New,,,lure,old,CorrectRej,,,,
P24,P24_109,109,wrap,1.580857824,New,,,target,new,Miss,small,lower,,
P24,P24_11,11,germ,2.727988626,New,,,lure,old,CorrectRej,,,,
P24,P24_110,110,leaf,2.330235745,Know,-1,0,target,old,Hit,large,upper,1,0
P24,P24_111,111,bean,0.898332923,New,,,lure,old,CorrectRej,,,,
P24,P24_112,112,mosque,1.231388738,New,,,target,new,Miss,small,lower,,
P24,P24_113,113,lens,1.415881679,New,,,target,new,Miss,large,upper,,
P24,P24_114,114,sleeve,1.4158527,New,,,lure,old,CorrectRej,,,,
P24,P24_115,115,pine,0.940345973,New,,,lure,old,CorrectRej,,,,
P24,P24_116,116,wolf,1.799112201,New,,,lure,old,CorrectRej,,,,
P24,P24_117,117,mouse,1.947178195,New,,,lure,old,CorrectRej,,,,
P24,P24_118,118,mule,1.259356987,New,,,target,new,Miss,small,lower,,
P24,P24_119,119,tank,2.33022518,Remember,3,2,target,old,Hit,large,lower,5,1
P24,P24_120,120,lace,0.930379737,New,,,lure,old,CorrectRej,,,,
P24,P24_121,121,newt,1.4158367,New,,,lure,old,CorrectRej,,,,
P24,P24_122,122,kick,0.898287643,Remember,4,4,target,old,Hit,large,upper,8,2
P24,P24_123,123,quart,0.699213478,New,,,target,new,Miss,large,lower,,
P24,P24_124,124,bush,0.5818872,New,,,target,new,Miss,large,lower,,
P24,P24_126,126,knight,2.615763044,Know,-1,0,target,old,Hit,small,upper,1,1
P24,P24_127,127,spruce,0.898344998,New,,,target,new,Miss,large,lower,,
P24,P24_128,128,trout,1.580821298,New,,,lure,old,CorrectRej,,,,
P24,P24_13,13,waist,3.170142951,New,,,target,new,Miss,large,upper,,
P24,P24_14,14,peach,1.945882871,New,,,lure,old,CorrectRej,,,,
P24,P24_15,15,vest,2.727594082,New,,,target,new,Miss,small,lower,,
P24,P24_16,16,ditch,2.613930392,Guess,0,0,lure,old,FalseAlarm,,,0,
P24,P24_18,18,wreck,2.73078696,New,,,lure,old,CorrectRej,,,,
P24,P24_19,19,dusk,1.414089779,New,,,lure,old,CorrectRej,,,,
P24,P24_2,2,noose,1.946432275,Remember,0,1,target,old,Hit,large,upper,1,1
P24,P24_20,20,glove,2.027893386,New,,,target,new,Miss,large,lower,,
P24,P24_21,21,rail,1.614238903,New,,,lure,old,CorrectRej,,,,
P24,P24_22,22,witch,2.729852371,New,,,lure,old,CorrectRej,,,,
P24,P24_23,23,blade,3.047348299,New,,,lure,old,CorrectRej,,,,
P24,P24_24,24,graph,2.400324208,New,,,target,new,Miss,small,lower,,
P24,P24_25,25,starch,1.945318375,Remember,-4,-4,target,old,Hit,small,lower,8,2
P24,P24_26,26,thread,2.19747033,Remember,-1,0,target,old,Hit,small,upper,1,1
P24,P24_27,27,frost,0.896913833,Remember,-2,-2,target,old,Hit,small,lower,4,2
P24,P24_28,28,purse,3.047392976,New,,,target,new,Miss,small,upper,,
P24,P24_29,29,yoke,1.654077584,New,,,lure,old,CorrectRej,,,,
P24,P24_3,3,lamp,1.797020544,Remember,2,0,target,old,Hit,small,upper,2,0
P24,P24_30,30,kiss,2.197160008,New,,,lure,old,CorrectRej,,,,
P24,P24_31,31,clam,1.966381953,Guess,-1,0,target,old,Hit,small,lower,1,1
P24,P24_32,32,cage,1.79717812,New,,,lure,old,CorrectRej,,,,
P24,P24_33,33,fleet,1.04735011,New,,,target,new,Miss,large,upper,,
P24,P24_34,34,rope,1.650811955,New,,,target,new,Miss,small,upper,,
P24,P24_35,35,flood,2.728236159,New,,,lure,old,CorrectRej,,,,
P24,P24_36,36,globe,3.144910548,New,,,lure,old,CorrectRej,,,,
P24,P24_37,37,jeep,2.197126198,New,,,lure,old,CorrectRej,,,,
P24,P24_38,38,pill,1.047311169,New,,,lure,old,CorrectRej,,,,
P24,P24_39,39,hymn,1.945539042,Remember,1,0,target,old,Hit,small,lower,1,0
P24,P24_4,4,mink,1.229390057,Remember,0,0,target,old,Hit,large,upper,0,0
P24,P24_40,40,juice,2.614109703,New,,,lure,old,CorrectRej,,,,
P24,P24_41,41,doll,1.612960484,New,,,lure,old,CorrectRej,,,,
P24,P24_42,42,hood,1.797215854,New,,,lure,old,CorrectRej,,,,
P24,P24_43,43,vase,1.9456776,New,,,target,new,Miss,small,upper,,
P24,P24_44,44,foil,2.328705869,New,,,lure,old,CorrectRej,,,,
P24,P24_46,46,hawk,2.197318188,New,,,target,new,Miss,small,lower,,
P24,P24_47,47,lard,1.047252304,New,,,lure,old,CorrectRej,,,,
P24,P24_48,48,pearl,1.413825643,New,,,lure,old,CorrectRej,,,,
P24,P24_49,49,arch,3.497288453,New,,,lure,old,CorrectRej,,,,
P24,P24_5,5,pork,3.153223443,Guess,-1,0,target,old,Hit,large,lower,1,0
P24,P24_50,50,drum,3.047158423,New,,,target,new,Miss,small,upper,,
P24,P24_51,51,veil,0.896843799,Remember,2,2,target,old,Hit,large,upper,4,2
P24,P24_52,52,tooth,1.413924354,New,,,lure,old,CorrectRej,,,,
P24,P24_53,53,brick,0.899303737,New,,,lure,old,CorrectRej,,,,
P24,P24_54,54,mast,1.414221394,Know,1,0,target,old,Hit,small,lower,1,0
P24,P24_55,55,grate,1.047192232,Remember,-2,2,target,old,Hit,large,upper,4,1
P24,P24_56,56,quill,0.931058341,New,,,target,new,Miss,small,lower,,
P24,P24_57,57,ramp,2.197379467,Know,1,0,target,old,Hit,large,upper,1,1
P24,P24_58,58,gown,2.40375013,Remember,3,0,target,old,Hit,large,lower,3,1
P24,P24_59,59,keel,1.047338337,New,,,lure,old,CorrectRej,,,,
P24,P24_6,6,heel,1.797401805,Know,-1,-1,target,old,Hit,large,lower,2,1
P24,P24_61,61,maze,0.580066623,New,,,target,new,Miss,large,upper,,
P24,P24_62,62,pipe,1.797306716,New,,,lure,old,CorrectRej,,,,
P24,P24_63,63,tomb,1.047461198,Remember,2,2,target,old,Hit,large,upper,4,2
P24,P24_64,64,isle,0.580317477,New,,,target,new,Miss,small,lower,,
P24,P24_65,65,calf,1.229733283,New,,,lure,old,CorrectRej,,,,
P24,P24_66,66,lime,0.896656338,Remember,-1,-1,target,old,Hit,small,lower,2,2
P24,P24_67,67,hook,0.580413169,New,,,lure,old,CorrectRej,,,,
P24,P24_68,68,haze,1.231887427,New,,,lure,old,CorrectRej,,,,
P24,P24_69,69,duke,1.229641212,New,,,target,new,Miss,small,lower,,
P24,P24_7,7,deer,0.89684561,Remember,-2,0,target,old,Hit,small,lower,2,1
P24,P24_70,70,bass,0.896478536,Guess,0,-1,target,old,Hit,large,lower,1,1
P24,P24_71,71,lint,1.643447234,New,,,lure,old,CorrectRej,,,,
P24,P24_72,72,grape,1.579331871,New,,,lure,old,CorrectRej,,,,
P24,P24_73,73,nerve,1.579359945,New,,,lure,old,CorrectRej,,,,
P24,P24_74,74,fuse,1.945645904,New,,,lure,old,CorrectRej,,,,
P24,P24_75,75,herb,1.945697825,Know,-1,1,target,old,Hit,small,upper,2,2
P24,P24_76,76,flame,0.896613472,New,,,lure,old,CorrectRej,,,,
P24,P24_77,77,skull,3.04722091,New,,,lure,old,CorrectRej,,,,
P24,P24_78,78,rake,2.008796792,Know,-2,1,target,old,Hit,large,upper,3,1
P24,P24_79,79,rein,2.614074384,New,,,lure,old,CorrectRej,,,,
P24,P24_80,80,cork,1.047097747,New,,,lure,old,CorrectRej,,,,
P24,P24_81,81,badge,1.61447255,New,,,target,new,Miss,small,upper,,
P24,P24_82,82,ridge,2.614135361,New,,,lure,old,CorrectRej,,,,
P24,P24_83,83,stove,1.945797442,Remember,-3,3,target,old,Hit,small,upper,6,2
P24,P24_84,84,tray,1.229774035,New,,,lure,old,CorrectRej,,,,
P24,P24_85,85,aisle,0.580301176,New,,,target,new,Miss,large,lower,,
P24,P24_86,86,lawn,2.328958836,New,,,target,new,Miss,large,upper,,
P24,P24_87,87,tent,1.797181139,New,,,target,new,Miss,large,lower,,
P24,P24_88,88,goat,2.427133881,New,,,target,new,Miss,large,upper,,
P24,P24_89,89,dome,2.197183855,New,,,lure,old,CorrectRej,,,,
P24,P24_9,9,pier,1.579345154,New,,,target,new,Miss,large,upper,,
P24,P24_90,90,sponge,1.596264058,New,,,lure,old,CorrectRej,,,,
P24,P24_91,91,wheat,1.229665966,New,,,target,new,Miss,small,upper,,
P24,P24_92,92,bolt,0.900187008,New,,,lure,old,CorrectRej,,,,
P24,P24_93,93,crown,1.632884201,New,,,target,new,Miss,small,lower,,
P24,P24_94,94,itch,1.657746209,Remember,-3,-1,target,old,Hit,small,upper,4,1
P24,P24_95,95,crumb,1.241868454,New,,,target,new,Miss,small,upper,,
P24,P24_96,96,wing,1.41588832,Know,0,0,target,old,Hit,large,lower,0,0
P24,P24_97,97,dough,1.267948205,New,,,lure,old,CorrectRej,,,,
P24,P24_98,98,fork,0.898390279,New,,,lure,old,CorrectRej,,,,
P24,P24_99,99,yacht,0.898195874,New,,,lure,old,CorrectRej,,,,
P25,P25_1,1,nest,1.956870162,Guess,0,1,lure,old,FalseAlarm,,,1,
P25,P25_10,10,reed,2.380279802,Guess,1,1,target,old,Hit,small,lower,2,0
P25,P25_102,102,nurse,1.232287609,New,,,target,new,Miss,large,upper,,
P25,P25_103,103,chalk,1.229702402,New,,,target,new,Miss,large,lower,,
P25,P25_104,104,bell,0.363744021,New,,,target,new,Miss,small,lower,,
P25,P25_105,105,toast,1.958016962,New,,,target,new,Miss,small,upper,,
P25,P25_106,106,moss,1.579360309,New,,,target,new,Miss,small,lower,,
P25,P25_107,107,hail,1.945714894,New,,,target,new,Miss,large,upper,,
P25,P25_108,108,wrap,1.94571912,New,,,lure,old,CorrectRej,,,,
P25,P25_109,109,germ,1.047021836,New,,,lure,old,CorrectRej,,,,
P25,P25_11,11,leaf,2.728478776,New,,,target,new,Miss,small,upper,,
P25,P25_110,110,bean,1.284944132,Remember,-2,-2,target,old,Hit,small,lower,4,2
P25,P25_111,111,mosque,1.047350571,New,,,lure,old,CorrectRej,,,,
P25,P25_112,112,lens,0.580367948,New,,,target,new,Miss,large,lower,,
P25,P25_113,113,sleeve,0.047324308,New,,,target,new,Miss,small,upper,,
P25,P25_114,114,pine,1.945472795,New,,,target,new,Miss,small,lower,,
P25,P25_115,115,wolf,1.41398861,Guess,-1,-2,lure,old,FalseAlarm,,,3,
P25,P25_116,116,mouse,2.72853915,New,,,target,new,Miss,small,upper,,
P25,P25_117,117,mule,1.96049742,New,,,lure,old,CorrectRej,,,,
P25,P25_118,118,tank,1.243000337,New,,,target,new,Miss,large,upper,,
P25,P25_119,119,lace,3.201406408,New,,,target,new,Miss,large,lower,,
P25,P25_12,12,newt,1.229871449,New,,,lure,old,CorrectRej,,,,
P25,P25_120,120,kick,1.230754114,New,,,target,new,Miss,large,upper,,
P25,P25_121,121,quart,1.79715096,New,,,target,new,Miss,large,lower,,
P25,P25_122,122,bush,2.198254593,New,,,lure,old,CorrectRej,,,,
P25,P25_123,123,knight,0.047518712,New,,,lure,old,CorrectRej,,,,
P25,P25_124,124,spruce,1.047388607,New,,,lure,old,CorrectRej,,,,
P25,P25_125,125,trout,1.415861406,New,,,target,new,Miss,large,upper,,
P25,P25_126,126,waist,1.229833414,New,,,lure,old,CorrectRej,,,,
P25,P25_127,127,peach,1.234587851,New,,,target,new,Miss,small,lower,,
P25,P25_128,128,vest,0.896892409,New,,,lure,old,CorrectRej,,,,
P25,P25_14,14,ditch,2.001734238,Remember,-2,1,target,old,Hit,small,lower,3,1
P25,P25_15,15,wreck,2.197189298,Guess,1,1,target,old,Hit,small,lower,2,0
P25,P25_17,17,dusk,3.497298725,New,,,lure,old,CorrectRej,,,,
P25,P25_18,18,noose,1.97508524,New,,,lure,old,CorrectRej,,,,
P25,P25_19,19,rack,0.587641482,New,,,target,new,Miss,small,lower,,
P25,P25_20,20,glove,2.197257218,New,,,lure,old,CorrectRej,,,,
P25,P25_21,21,rail,0.896787661,New,,,target,new,Miss,large,upper,,
P25,P25_22,22,witch,2.197532824,New,,,lure,old,CorrectRej,,,,
P25,P25_23,23,blade,0.896537411,Guess,0,0,lure,old,FalseAlarm,,,0,
P25,P25_24,24,graph,1.606398718,Guess,1,0,target,old,Hit,large,lower,1,1
P25,P25_25,25,starch,1.600451596,New,,,lure,old,CorrectRej,,,,
P25,P25_26,26,thread,2.197427774,Remember,0,0,target,old,Hit,small,upper,0,0
P25,P25_27,27,frost,1.945675047,New,,,lure,old,CorrectRej,,,,
P25,P25_28,28,purse,2.197199863,New,,,lure,old,CorrectRej,,,,
P25,P25_29,29,yoke,1.977969599,New,,,target,new,Miss,small,lower,,
P25,P25_30,30,lamp,1.607742337,New,,,lure,old,CorrectRej,,,,
P25,P25_31,31,kiss,2.850306473,New,,,lure,old,CorrectRej,,,,
P25,P25_32,32,clam,2.328639974,New,,,lure,old,CorrectRej,,,,
P25,P25_33,33,cage,1.631869218,New,,,lure,old,CorrectRej,,,,
P25,P25_34,34,fleet,1.414159166,New,,,lure,old,CorrectRej,,,,
P25,P25_35,35,rope,1.413711797,Guess,-2,-1,lure,old,FalseAlarm,,,3,
P25,P25_36,36,flood,1.270836283,Remember,1,-3,target,old,Hit,large,lower,4,2
P25,P25_37,37,scar,3.497087115,New,,,target,new,Miss,large,upper,,
P25,P25_38,38,globe,1.276992298,New,,,lure,old,CorrectRej,,,,
P25,P25_4,4,jeep,2.197161224,Guess,1,-1,lure,old,FalseAlarm,,,2,
P25,P25_40,40,pill,1.583151482,New,,,target,new,Miss,large,upper,,
P25,P25_41,41,hymn,1.414004911,Guess,0,0,target,old,Hit,large,upper,0,0
P25,P25_42,42,mink,0.803366745,Remember,-3,-2,target,old,Hit,small,upper,5,1
P25,P25_43,43,juice,1.413969895,New,,,lure,old,CorrectRej,,,,
P25,P25_44,44,doll,1.04722439,New,,,lure,old,CorrectRej,,,,
P25,P25_45,45,hood,1.04731978,New,,,lure,old,CorrectRej,,,,
P25,P25_46,46,vase,1.047294122,New,,,lure,old,CorrectRej,,,,
P25,P25_47,47,foil,1.579420683,Know,-1,0,target,old,Hit,large,lower,1,0
P25,P25_48,48,hawk,1.047479771,Guess,1,-1,lure,old,FalseAlarm,,,2,
P25,P25_49,49,lard,1.229774549,New,,,target,new,Miss,large,upper,,
P25,P25_5,5,pearl,1.797025081,New,,,target,new,Miss,small,lower,,
P25,P25_50,50,arch,1.579506716,Know,1,-1,lure,old,FalseAlarm,,,2,
P25,P25_51,51,cream,1.57935065,New,,,lure,old,CorrectRej,,,,
P25,P25_52,52,pork,2.197276538,New,,,lure,old,CorrectRej,,,,
P25,P25_53,53,drum,1.229670102,Guess,1,0,lure,old,FalseAlarm,,,1,
P25,P25_54,54,veil,1.41415494,New,,,target,new,Miss,large,upper,,
P25,P25_55,55,tooth,2.437595372,Guess,1,0,target,old,Hit,small,upper,1,0
P25,P25_56,56,brick,1.047295933,Know,-2,-1,target,old,Hit,small,lower,3,2
P25,P25_57,57,mast,0.896769851,Guess,0,0,target,old,Hit,large,upper,0,0
P25,P25_58,58,grate,1.047459848,Remember,-3,0,target,old,Hit,large,upper,3,0
P25,P25_59,59,quill,2.823067321,New,,,target,new,Miss,large,lower,,
P25,P25_6,6,ramp,0.254879486,Remember,-4,4,target,old,Hit,small,upper,8,2
P25,P25_60,60,gown,2.332426619,New,,,lure,old,CorrectRej,,,,
P25,P25_61,61,whip,0.364025061,New,,,target,new,Miss,small,lower,,
P25,P25_62,62,keel,2.328812342,Guess,1,-1,lure,old,FalseAlarm,,,2,
P25,P25_63,63,heel,1.797492374,Guess,1,0,target,old,Hit,small,upper,1,0
P25,P25_64,64,maze,2.328856414,New,,,lure,old,CorrectRej,,,,
P25,P25_65,65,pipe,1.229712666,Know,0,0,lure,old,FalseAlarm,,,0,
P25,P25_66,66,tomb,1.579548977,Guess,1,-1,lure,old,FalseAlarm,,,2,
P25,P25_67,67,isle,0.047452905,Know,1,-1,lure,old,FalseAlarm,,,2,
P25,P25_68,68,calf,1.22978119,Remember,-1,0,lure,old,FalseAlarm,,,1,
P25,P25_69,69,lime,0.047457735,New,,,target,new,Miss,small,lower,,
P25,P25_7,7,hook,2.79919733,Know,2,-1,lure,old,FalseAlarm,,,3,
P25,P25_70,70,haze,0.697298121,New,,,target,new,Miss,large,lower,,
P25,P25_71,71,duke,0.896561259,New,,,lure,old,CorrectRej,,,,
P25,P25_72,72,deer,2.197218579,New,,,target,new,Miss,small,upper,,
P25,P25_73,73,bass,1.413896842,Guess,1,0,lure,old,FalseAlarm,,,1,
P25,P25_74,74,lint,0.896829621,Guess,1,0,target,old,Hit,small,lower,1,0
P25,P25_75,75,grape,1.57942823,New,,,target,new,Miss,small,lower,,
P25,P25_76,76,nerve,0.89659537,New,,,lure,old,CorrectRej,,,,
P25,P25_77,77,fuse,1.264158336,Guess,1,0,target,old,Hit,small,upper,1,0
P25,P25_78,78,herb,3.144574734,New,,,lure,old,CorrectRej,,,,
P25,P25_79,79,flame,2.423977456,New,,,target,new,Miss,large,upper,,
P25,P25_8,8,skull,2.044721594,New,,,target,new,Miss,small,lower,,
P25,P25_80,80,rake,1.797321516,New,,,target,new,Miss,large,upper,,
P25,P25_81,81,mole,0.047250652,New,,,lure,old,CorrectRej,,,,
P25,P25_82,82,rein,0.89612536,Know,0,0,target,old,Hit,large,upper,0,0
P25,P25_83,83,cork,1.047519618,New,,,lure,old,CorrectRej,,,,
P25,P25_84,84,badge,0.580243276,Remember,-2,-2,lure,old,FalseAlarm,,,4,
P25,P25_85,85,ridge,1.414076756,New,,,lure,old,CorrectRej,,,,
P25,P25_86,86,stove,0.697130282,New,,,target,new,Miss,large,upper,,
P25,P25_87,87,flag,0.047269972,New,,,target,new,Miss,small,lower,,
P25,P25_88,88,tray,0.580090229,Remember,-3,-2,target,old,Hit,large,lower,5,1
P25,P25_9,9,aisle,0.580335044,New,,,target,new,Miss,large,lower,,
P25,P25_90,90,lawn,0.050042035,Guess,1,-1,lure,old,FalseAlarm,,,2,
P25,P25_92,92,tent,2.199927853,New,,,target,new,Miss,small,upper,,
P25,P25_93,93,goat,1.047332761,Guess,1,-1,target,old,Hit,large,upper,2,1
P25,P25_94,94,dome,1.414109358,New,,,target,new,Miss,large,lower,,
P25,P25_95,95,pier,1.945803341,New,,,lure,old,CorrectRej,,,,
P25,P25_96,96,sponge,3.144638429,New,,,lure,old,CorrectRej,,,,
P25,P25_97,97,wheat,1.047332761,New,,,lure,old,CorrectRej,,,,
P25,P25_98,98,bolt,3.253774646,New,,,lure,old,CorrectRej,,,,
P26,P26_10,10,crown,2.729648698,New,,,lure,old,CorrectRej,,,,
P26,P26_101,101,itch,3.047168527,New,,,lure,old,CorrectRej,,,,
P26,P26_102,102,crumb,2.728276695,Remember,-3,-2,target,old,Hit,small,lower,5,2
P26,P26_104,104,wing,3.050028753,Know,-2,0,target,old,Hit,large,lower,2,0
P26,P26_105,105,dough,1.579405164,New,,,target,new,Miss,large,lower,,
P26,P26_106,106,fork,3.496974801,New,,,lure,old,CorrectRej,,,,
P26,P26_107,107,yacht,2.764516592,New,,,lure,old,CorrectRej,,,,
P26,P26_108,108,nest,2.380929008,Know,-1,-1,lure,old,FalseAlarm,,,2,
P26,P26_109,109,reed,1.945150671,Know,2,-2,lure,old,FalseAlarm,,,4,
P26,P26_11,11,nurse,1.961442641,Guess,0,0,lure,old,FalseAlarm,,,0,
P26,P26_110,110,chalk,3.144746164,Remember,1,0,target,old,Hit,small,upper,1,0
P26,P26_111,111,bell,2.821353438,Remember,1,1,lure,old,FalseAlarm,,,2,
P26,P26_112,112,toast,2.328688145,Remember,2,2,target,old,Hit,large,upper,4,2
P26,P26_113,113,moss,3.144716581,Guess,0,0,lure,old,FalseAlarm,,,0,
P26,P26_114,114,hail,2.728420385,Guess,0,0,lure,old,FalseAlarm,,,0,
P26,P26_115,115,seal,2.798467402,Know,-2,-1,target,old,Hit,large,lower,3,1
P26,P26_116,116,wrap,1.413582377,Know,-1,0,lure,old,FalseAlarm,,,1,
P26,P26_117,117,germ,3.164022127,New,,,lure,old,CorrectRej,,,,
P26,P26_118,118,leaf,1.956423132,Guess,0,0,target,old,Hit,large,lower,0,0
P26,P26_119,119,bean,1.414061748,Remember,2,-3,target,old,Hit,large,lower,5,2
P26,P26_12,12,mosque,3.144698771,New,,,lure,old,CorrectRej,,,,
P26,P26_120,120,lens,2.35649045,Guess,2,0,lure,old,FalseAlarm,,,2,
P26,P26_121,121,sleeve,3.239793822,Remember,2,0,target,old,Hit,small,lower,2,0
P26,P26_122,122,pine,1.9456071,Know,0,-1,lure,old,FalseAlarm,,,1,
P26,P26_124,124,wolf,1.79727471,Remember,2,3,target,old,Hit,large,upper,5,2
P26,P26_125,125,mouse,1.579529836,Remember,-3,-3,target,old,Hit,small,lower,6,2
P26,P26_126,126,mule,1.945333001,Remember,-1,-2,target,old,Hit,small,upper,3,1
P26,P26_127,127,tank,1.945875765,Remember,2,-3,target,old,Hit,large,lower,5,2
P26,P26_128,128,lace,2.328871682,Know,0,0,target,old,Hit,small,upper,0,0
P26,P26_13,13,newt,1.619838046,Know,-1,0,lure,old,FalseAlarm,,,1,
P26,P26_14,14,kick,2.367007026,Remember,3,3,target,old,Hit,large,upper,6,2
P26,P26_15,15,quart,2.728061763,New,,,lure,old,CorrectRej,,,,
P26,P26_16,16,bush,1.797128605,Remember,3,2,target,old,Hit,large,lower,5,1
P26,P26_17,17,knight,1.413976318,Remember,2,4,target,old,Hit,large,upper,6,2
P26,P26_18,18,spruce,3.047341197,New,,,lure,old,CorrectRej,,,,
P26,P26_19,19,trout,3.152044194,Remember,-2,-4,target,old,Hit,small,lower,6,2
P26,P26_2,2,peach,3.496158241,Guess,0,-1,lure,old,FalseAlarm,,,1,
P26,P26_21,21,vest,2.613625846,Remember,4,4,target,old,Hit,large,upper,8,2
P26,P26_22,22,ditch,1.969866347,Remember,-3,-3,target,old,Hit,large,lower,6,1
P26,P26_23,23,wreck,1.95398945,Remember,-2,2,target,old,Hit,small,upper,4,2
P26,P26_24,24,dusk,1.62486812,Know,-2,1,lure,old,FalseAlarm,,,3,
P26,P26_25,25,noose,2.61564989,Guess,0,0,target,old,Hit,small,upper,0,0
P26,P26_26,26,rack,2.330217121,Remember,-2,-2,target,old,Hit,small,upper,4,1
P26,P26_27,27,glove,2.199143592,Remember,-2,2,target,old,Hit,small,upper,4,2
P26,P26_28,28,rail,3.049085407,New,,,lure,old,CorrectRej,,,,
P26,P26_29,29,witch,1.588358049,Remember,3,3,target,old,Hit,large,upper,6,2
P26,P26_3,3,blade,2.328539624,Remember,2,3,target,old,Hit,large,lower,5,1
P26,P26_30,30,graph,2.729807784,New,,,lure,old,CorrectRej,,,,
P26,P26_31,31,starch,2.434537647,Guess,0,0,target,old,Hit,small,upper,0,0
P26,P26_32,32,thread,2.330137729,New,,,lure,old,CorrectRej,,,,
P26,P26_33,33,frost,2.799623869,New,,,lure,old,CorrectRej,,,,
P26,P26_34,34,purse,1.415809882,Remember,-1,2,target,old,Hit,small,upper,3,2
P26,P26_35,35,lamp,3.187859358,Guess,-2,0,lure,old,FalseAlarm,,,2,
P26,P26_36,36,kiss,2.199140574,Remember,2,3,target,old,Hit,large,upper,5,2
P26,P26_39,39,clam,3.15755062,New,,,target,new,Miss,large,lower,,
P26,P26_4,4,cage,3.046959632,New,,,lure,old,CorrectRej,,,,
P26,P26_40,40,fleet,2.615846106,New,,,target,new,Miss,small,lower,,
P26,P26_41,41,rope,1.960735357,Remember,2,2,target,old,Hit,large,upper,4,2
P26,P26_42,42,flood,1.973287751,Remember,1,1,lure,old,FalseAlarm,,,2,
P26,P26_43,43,scar,2.020285117,Know,1,0,lure,old,FalseAlarm,,,1,
P26,P26_44,44,globe,2.32883908,New,,,lure,old,CorrectRej,,,,
P26,P26_45,45,pill,2.328831232,Remember,1,-3,target,old,Hit,large,lower,4,2
P26,P26_46,46,hymn,2.384839442,Guess,0,0,target,old,Hit,small,lower,0,0
P26,P26_47,47,mink,2.613721237,Remember,-1,1,lure,old,FalseAlarm,,,2,
P26,P26_48,48,juice,1.414120914,Remember,1,1,target,old,Hit,large,upper,2,2
P26,P26_49,49,doll,1.579400334,Remember,1,2,target,old,Hit,small,upper,3,1
P26,P26_50,50,hood,1.797344442,Remember,-1,3,target,old,Hit,small,upper,4,2
P26,P26_51,51,vase,2.197445267,Remember,-1,1,target,old,Hit,small,upper,2,2
P26,P26_52,52,foil,2.613953678,New,,,lure,old,CorrectRej,,,,
P26,P26_53,53,hawk,1.625851615,Remember,-1,2,target,old,Hit,small,lower,3,1
P26,P26_54,54,lard,2.831092395,Guess,0,0,lure,old,FalseAlarm,,,0,
P26,P26_55,55,pearl,1.797529187,Know,0,0,target,old,Hit,large,upper,0,0
P26,P26_56,56,arch,1.944918533,Remember,2,-3,target,old,Hit,large,lower,5,2
P26,P26_57,57,pork,2.613780102,Remember,2,0,target,old,Hit,small,lower,2,0
P26,P26_59,59,drum,2.386991178,Guess,0,0,lure,old,FalseAlarm,,,0,
P26,P26_6,6,veil,2.199897666,New,,,lure,old,CorrectRej,,,,
P26,P26_60,60,tooth,2.328806478,Remember,0,0,lure,old,FalseAlarm,,,0,
P26,P26_61,61,brick,2.614156535,New,,,target,new,Miss,small,upper,,
P26,P26_62,62,mast,2.388868513,Know,1,0,target,old,Hit,small,lower,1,0
P26,P26_63,63,grate,3.196440037,Guess,-1,0,lure,old,FalseAlarm,,,1,
P26,P26_64,64,quill,2.420640419,Guess,1,0,lure,old,FalseAlarm,,,1,
P26,P26_65,65,ramp,2.409293094,Remember,1,2,target,old,Hit,large,upper,3,2
P26,P26_66,66,gown,2.784732278,New,,,lure,old,CorrectRej,,,,
P26,P26_67,67,whip,2.394061899,Remember,1,3,target,old,Hit,large,upper,4,2
P26,P26_68,68,keel,1.945839239,Remember,1,2,target,old,Hit,large,upper,3,2
P26,P26_69,69,heel,2.783113345,New,,,lure,old,CorrectRej,,,,
P26,P26_7,7,maze,2.328543851,Remember,-2,2,target,old,Hit,small,lower,4,1
P26,P26_70,70,pipe,2.330253647,Guess,0,0,target,old,Hit,large,lower,0,0
P26,P26_73,73,tomb,2.197233656,Guess,1,0,lure,old,FalseAlarm,,,1,
P26,P26_74,74,isle,2.003320579,Remember,-1,0,target,old,Hit,small,lower,1,1
P26,P26_75,75,calf,1.945493295,Know,-2,0,target,old,Hit,small,upper,2,1
P26,P26_76,76,lime,2.843124967,Remember,-2,-3,target,old,Hit,small,lower,5,2
P26,P26_77,77,hook,2.728329824,Remember,-3,-2,target,old,Hit,large,upper,5,0
P26,P26_78,78,haze,2.728514267,Know,-1,1,lure,old,FalseAlarm,,,2,
P26,P26_79,79,duke,1.579374675,Remember,1,-3,target,old,Hit,large,lower,4,2
P26,P26_8,8,deer,2.197282257,Remember,1,2,target,old,Hit,small,upper,3,1
P26,P26_80,80,bass,1.797501415,New,,,lure,old,CorrectRej,,,,
P26,P26_81,81,lint,2.613973903,Know,-1,0,lure,old,FalseAlarm,,,1,
P26,P26_82,82,grape,2.197361649,New,,,lure,old,CorrectRej,,,,
P26,P26_83,83,nerve,2.198893341,Remember,-2,0,lure,old,FalseAlarm,,,2,
